op,target,_input_nodes,_args,_kwargs,users,type,_prev,_next,_erased,_repr_fn,meta,input_shapes,input_contiguous,contiguous,e2e_latency,fw_latency,bwall_latency,bw_latency,acc_latency,output_shape,dtype,Name
call_function,<built-in function setitem>,"{zeros_43: None, count_nonzero_33: None, getitem_304: None}","(zeros_43, (slice(None, count_nonzero_33, None), slice(None, None, None)), getitem_304)",{},{},,getitem_304,decoder_block_5_layer_2_mlp_experts_expert_1_wi,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[64, 768], [1], [0, 768]]","[True, True, True]",True,0.0517119988799095,0.0517119988799095,0.0,0,0.0,"(1,)",,setitem_66
call_module,decoder.block.5.layer.2.mlp.experts.expert_1.wi,{zeros_43: None},"(zeros_43,)",{},{decoder_block_5_layer_2_mlp_experts_expert_1_act: None},,setitem_66,decoder_block_5_layer_2_mlp_experts_expert_1_act,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('decoder.block.5.layer.2.mlp.experts.expert_1', ('decoder.block.5.layer.2.mlp.experts.expert_1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersDenseActDense'>)), ('decoder.block.5.layer.2.mlp.experts.expert_1.wi', ('decoder.block.5.layer.2.mlp.experts.expert_1.wi', <class 'torch.nn.modules.linear.Linear'>))])}","[[64, 768]]",[True],True,0.0491520017385482,0.0491520017385482,0.0,0,0.0,"(64, 3072)",torch.float32,decoder_block_5_layer_2_mlp_experts_expert_1_wi
call_module,decoder.block.5.layer.2.mlp.experts.expert_1.act,{decoder_block_5_layer_2_mlp_experts_expert_1_wi: None},"(decoder_block_5_layer_2_mlp_experts_expert_1_wi,)",{},{decoder_block_5_layer_2_mlp_experts_expert_1_dropout: None},,decoder_block_5_layer_2_mlp_experts_expert_1_wi,decoder_block_5_layer_2_mlp_experts_expert_1_dropout,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('decoder.block.5.layer.2.mlp.experts.expert_1', ('decoder.block.5.layer.2.mlp.experts.expert_1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersDenseActDense'>)), ('decoder.block.5.layer.2.mlp.experts.expert_1.act', ('decoder.block.5.layer.2.mlp.experts.expert_1.act', <class 'torch.nn.modules.activation.ReLU'>))])}","[[64, 3072]]",[True],True,0.0358400009572505,0.0358400009572505,0.0,0,0.0,"(64, 3072)",torch.float32,decoder_block_5_layer_2_mlp_experts_expert_1_act
call_module,decoder.block.5.layer.2.mlp.experts.expert_1.dropout,{decoder_block_5_layer_2_mlp_experts_expert_1_act: None},"(decoder_block_5_layer_2_mlp_experts_expert_1_act,)",{},{decoder_block_5_layer_2_mlp_experts_expert_1_wo: None},,decoder_block_5_layer_2_mlp_experts_expert_1_act,decoder_block_5_layer_2_mlp_experts_expert_1_wo_weight,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('decoder.block.5.layer.2.mlp.experts.expert_1', ('decoder.block.5.layer.2.mlp.experts.expert_1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersDenseActDense'>)), ('decoder.block.5.layer.2.mlp.experts.expert_1.dropout', ('decoder.block.5.layer.2.mlp.experts.expert_1.dropout', <class 'torch.nn.modules.dropout.Dropout'>))])}","[[64, 3072]]",[True],True,0.0194879993796348,0.0194879993796348,0.0,0,0.0,"(64, 3072)",torch.float32,decoder_block_5_layer_2_mlp_experts_expert_1_dropout
get_attr,decoder.block.5.layer.2.mlp.experts.expert_1.wo.weight,{},(),{},{},,decoder_block_5_layer_2_mlp_experts_expert_1_dropout,decoder_block_5_layer_2_mlp_experts_expert_1_wo,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('decoder.block.5.layer.2.mlp.experts.expert_1', ('decoder.block.5.layer.2.mlp.experts.expert_1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersDenseActDense'>))])}",[],[],True,0.0,0.0,0.0,0,0.0,"(768, 3072)",torch.float32,decoder_block_5_layer_2_mlp_experts_expert_1_wo_weight
call_module,decoder.block.5.layer.2.mlp.experts.expert_1.wo,{decoder_block_5_layer_2_mlp_experts_expert_1_dropout: None},"(decoder_block_5_layer_2_mlp_experts_expert_1_dropout,)",{},{to_101: None},,decoder_block_5_layer_2_mlp_experts_expert_1_wo_weight,getattr_221,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('decoder.block.5.layer.2.mlp.experts.expert_1', ('decoder.block.5.layer.2.mlp.experts.expert_1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersDenseActDense'>)), ('decoder.block.5.layer.2.mlp.experts.expert_1.wo', ('decoder.block.5.layer.2.mlp.experts.expert_1.wo', <class 'torch.nn.modules.linear.Linear'>))])}","[[64, 3072]]",[True],True,0.0573440007865428,0.0573440007865428,0.0,0,0.0,"(64, 768)",torch.float32,decoder_block_5_layer_2_mlp_experts_expert_1_wo
call_function,<built-in function getattr>,{clone_8: None},"(clone_8, 'dtype')",{},{to_101: None},,decoder_block_5_layer_2_mlp_experts_expert_1_wo,to_101,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768]]",[True],True,0.012288000434637,0.012288000434637,0.0,0,0.0,"(1,)",,getattr_221
call_method,to,"{decoder_block_5_layer_2_mlp_experts_expert_1_wo: None, getattr_221: None}","(decoder_block_5_layer_2_mlp_experts_expert_1_wo, getattr_221)",{},{getitem_305: None},,getattr_221,getitem_305,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[64, 768], [1]]","[True, True]",True,0.0123199997469782,0.0123199997469782,0.0,0,0.0,"(64, 768)",torch.float32,to_101
call_function,<built-in function getitem>,"{to_101: None, count_nonzero_33: None}","(to_101, (slice(None, count_nonzero_33, None), slice(None, None, None)))",{},{setitem_67: None},,to_101,setitem_67,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[64, 768], [1]]","[True, True]",True,0.0407680012285709,0.0407680012285709,0.0,0,0.0,"(0, 768)",torch.float32,getitem_305
call_function,<built-in function setitem>,"{clone_8: None, bool_34: None, getitem_305: None}","(clone_8, bool_34, getitem_305)",{},{},,getitem_305,getitem_306,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768], [1, 512], [0, 768]]","[True, True, True]",True,0.0819199979305267,0.0819199979305267,0.0,0,0.0,"(1,)",,setitem_67
call_function,<built-in function getitem>,{mul_141: None},"(mul_141, (slice(None, None, None), slice(None, None, None), 2))",{},{bool_35: None},,setitem_67,bool_35,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 4]]",[True],False,0.0235520005226135,0.0235520005226135,0.0,0,0.0,"(1, 512)",torch.int64,getitem_306
call_method,bool,{getitem_306: None},"(getitem_306,)",{},"{count_nonzero_34: None, getitem_310: None, setitem_69: None}",,getitem_306,count_nonzero_34,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512]]",[False],True,0.0286720003932714,0.0286720003932714,0.0,0,0.0,"(1, 512)",torch.bool,bool_35
call_function,<built-in method count_nonzero of type object at 0x7fb1e8ae7760>,{bool_35: None},"(bool_35,)",{},"{setitem_68: None, getitem_311: None}",,bool_35,size_70,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512]]",[True],True,0.054271999746561,0.054271999746561,0.0,0,0.0,"(1,)",torch.int64,count_nonzero_34
call_method,size,{mul_140: None},"(mul_140,)",{},"{getitem_307: None, getitem_308: None, getitem_309: None}",,count_nonzero_34,getitem_307,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}","[[1, 512, 768]]",[True],True,0.012288000434637,0.012288000434637,0.0,0,0.0,"(1,)",,size_70
call_function,<built-in function getitem>,{size_70: None},"(size_70, 0)",{},{mul_144: None},,size_70,getitem_308,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}",[[1]],[True],True,0.0112640000879764,0.0112640000879764,0.0,0,0.0,"(1,)",,getitem_307
call_function,<built-in function getitem>,{size_70: None},"(size_70, 1)",{},{},,getitem_307,getitem_309,False,,"{'nn_module_stack': OrderedDict([('decoder', ('decoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('decoder.block.5', ('decoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('decoder.block.5.layer.2', ('decoder.block.5.layer.2', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('decoder.block.5.layer.2.mlp', ('decoder.block.5.layer.2.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>))])}",[[1]],[True],True,0.0112640000879764,0.0112640000879764,0.0,0,0.0,"(1,)",,getitem_308
