op,target,_input_nodes,_args,_kwargs,users,type,_prev,_next,_erased,_repr_fn,meta,input_shapes,input_contiguous,contiguous,output_shape,dtype,Name
call_method,view,"{contiguous_22: None, add_162: None}","(contiguous_22, add_162)",{},{bert_encoder_layer_22_attention_output_dense: None},,add_162,bert_encoder_layer_22_attention_output_dense,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 16, 64], [1]]","[True, True]",True,"(16, 512, 1024)",torch.float32,view_91
call_module,bert.encoder.layer.22.attention.output.dense,{view_91: None},"(view_91,)",{},{bert_encoder_layer_22_attention_output_dropout: None},,view_91,bert_encoder_layer_22_attention_output_dropout,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.output', <class 'transformers.models.bert.modeling_bert.BertSelfOutput'>), ('bert.encoder.layer.22.attention.output.dense', <class 'torch.nn.modules.linear.Linear'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_22_attention_output_dense
call_module,bert.encoder.layer.22.attention.output.dropout,{bert_encoder_layer_22_attention_output_dense: None},"(bert_encoder_layer_22_attention_output_dense,)",{},{add_163: None},,bert_encoder_layer_22_attention_output_dense,add_163,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.output', <class 'transformers.models.bert.modeling_bert.BertSelfOutput'>), ('bert.encoder.layer.22.attention.output.dropout', <class 'torch.nn.modules.dropout.Dropout'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_22_attention_output_dropout
call_function,<built-in function add>,"{bert_encoder_layer_22_attention_output_dropout: None, bert_encoder_layer_21_output_layer_norm: None}","(bert_encoder_layer_22_attention_output_dropout, bert_encoder_layer_21_output_layer_norm)",{},{bert_encoder_layer_22_attention_output_layer_norm: None},,bert_encoder_layer_22_attention_output_dropout,bert_encoder_layer_22_attention_output_layer_norm,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.output', <class 'transformers.models.bert.modeling_bert.BertSelfOutput'>)])}","[[16, 512, 1024], [16, 512, 1024]]","[True, True]",True,"(16, 512, 1024)",torch.float32,add_163
call_module,bert.encoder.layer.22.attention.output.LayerNorm,{add_163: None},"(add_163,)",{},"{bert_encoder_layer_22_intermediate_dense: None, add_164: None}",,add_163,bert_encoder_layer_22_intermediate_dense,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.22.attention.output', <class 'transformers.models.bert.modeling_bert.BertSelfOutput'>), ('bert.encoder.layer.22.attention.output.LayerNorm', <class 'torch.nn.modules.normalization.LayerNorm'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_22_attention_output_layer_norm
call_module,bert.encoder.layer.22.intermediate.dense,{bert_encoder_layer_22_attention_output_layer_norm: None},"(bert_encoder_layer_22_attention_output_layer_norm,)",{},{gelu_22: None},,bert_encoder_layer_22_attention_output_layer_norm,gelu_22,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.intermediate', <class 'transformers.models.bert.modeling_bert.BertIntermediate'>), ('bert.encoder.layer.22.intermediate.dense', <class 'torch.nn.modules.linear.Linear'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 4096)",torch.float32,bert_encoder_layer_22_intermediate_dense
call_function,<built-in function gelu>,{bert_encoder_layer_22_intermediate_dense: None},"(bert_encoder_layer_22_intermediate_dense,)",{},{bert_encoder_layer_22_output_dense: None},,bert_encoder_layer_22_intermediate_dense,bert_encoder_layer_22_output_dense,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.intermediate', <class 'transformers.models.bert.modeling_bert.BertIntermediate'>), ('bert.encoder.layer.22.intermediate.intermediate_act_fn', <class 'transformers.activations.GELUActivation'>)])}","[[16, 512, 4096]]",[True],True,"(16, 512, 4096)",torch.float32,gelu_22
call_module,bert.encoder.layer.22.output.dense,{gelu_22: None},"(gelu_22,)",{},{bert_encoder_layer_22_output_dropout: None},,gelu_22,bert_encoder_layer_22_output_dropout,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.output', <class 'transformers.models.bert.modeling_bert.BertOutput'>), ('bert.encoder.layer.22.output.dense', <class 'torch.nn.modules.linear.Linear'>)])}","[[16, 512, 4096]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_22_output_dense
call_module,bert.encoder.layer.22.output.dropout,{bert_encoder_layer_22_output_dense: None},"(bert_encoder_layer_22_output_dense,)",{},{add_164: None},,bert_encoder_layer_22_output_dense,add_164,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.output', <class 'transformers.models.bert.modeling_bert.BertOutput'>), ('bert.encoder.layer.22.output.dropout', <class 'torch.nn.modules.dropout.Dropout'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_22_output_dropout
call_function,<built-in function add>,"{bert_encoder_layer_22_output_dropout: None, bert_encoder_layer_22_attention_output_layer_norm: None}","(bert_encoder_layer_22_output_dropout, bert_encoder_layer_22_attention_output_layer_norm)",{},{bert_encoder_layer_22_output_layer_norm: None},,bert_encoder_layer_22_output_dropout,bert_encoder_layer_22_output_layer_norm,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.output', <class 'transformers.models.bert.modeling_bert.BertOutput'>)])}","[[16, 512, 1024], [16, 512, 1024]]","[True, True]",True,"(16, 512, 1024)",torch.float32,add_164
call_module,bert.encoder.layer.22.output.LayerNorm,{add_164: None},"(add_164,)",{},"{bert_encoder_layer_23_attention_self_query: None, bert_encoder_layer_23_attention_self_key: None, bert_encoder_layer_23_attention_self_value: None, add_170: None}",,add_164,bert_encoder_layer_23_attention_self_query,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.22', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.22.output', <class 'transformers.models.bert.modeling_bert.BertOutput'>), ('bert.encoder.layer.22.output.LayerNorm', <class 'torch.nn.modules.normalization.LayerNorm'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_22_output_layer_norm
call_module,bert.encoder.layer.23.attention.self.query,{bert_encoder_layer_22_output_layer_norm: None},"(bert_encoder_layer_22_output_layer_norm,)",{},"{size_96: None, view_94: None}",,bert_encoder_layer_22_output_layer_norm,bert_encoder_layer_23_attention_self_key,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.23', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.23.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.23.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>), ('bert.encoder.layer.23.attention.self.query', <class 'torch.nn.modules.linear.Linear'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_23_attention_self_query
call_module,bert.encoder.layer.23.attention.self.key,{bert_encoder_layer_22_output_layer_norm: None},"(bert_encoder_layer_22_output_layer_norm,)",{},"{size_94: None, view_92: None}",,bert_encoder_layer_23_attention_self_query,size_94,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.23', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.23.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.23.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>), ('bert.encoder.layer.23.attention.self.key', <class 'torch.nn.modules.linear.Linear'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_23_attention_self_key
call_method,size,{bert_encoder_layer_23_attention_self_key: None},"(bert_encoder_layer_23_attention_self_key,)",{},{getitem_98: None},,bert_encoder_layer_23_attention_self_key,getitem_98,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.23', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.23.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.23.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 1024]]",[True],True,"(1,)",,size_94
call_function,<built-in function getitem>,{size_94: None},"(size_94, slice(None, -1, None))",{},{add_165: None},,size_94,add_165,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.23', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.23.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.23.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}",[[1]],[True],True,"(1,)",,getitem_98
call_function,<built-in function add>,{getitem_98: None},"(getitem_98, (16, 64))",{},{view_92: None},,getitem_98,view_92,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.23', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.23.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.23.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}",[[1]],[True],True,"(1,)",,add_165
call_method,view,"{bert_encoder_layer_23_attention_self_key: None, add_165: None}","(bert_encoder_layer_23_attention_self_key, add_165)",{},{permute_92: None},,add_165,permute_92,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.23', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.23.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.23.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 1024], [1]]","[True, True]",True,"(16, 512, 16, 64)",torch.float32,view_92
call_method,permute,{view_92: None},"(view_92, 0, 2, 1, 3)",{},{transpose_23: None},,view_92,bert_encoder_layer_23_attention_self_value,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.23', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.23.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.23.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 16, 64]]",[True],False,"(16, 16, 512, 64)",torch.float32,permute_92
call_module,bert.encoder.layer.23.attention.self.value,{bert_encoder_layer_22_output_layer_norm: None},"(bert_encoder_layer_22_output_layer_norm,)",{},"{size_95: None, view_93: None}",,permute_92,size_95,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.23', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.23.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.23.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>), ('bert.encoder.layer.23.attention.self.value', <class 'torch.nn.modules.linear.Linear'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_23_attention_self_value
call_method,size,{bert_encoder_layer_23_attention_self_value: None},"(bert_encoder_layer_23_attention_self_value,)",{},{getitem_99: None},,bert_encoder_layer_23_attention_self_value,getitem_99,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.23', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.23.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.23.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 1024]]",[True],True,"(1,)",,size_95
