op,target,_input_nodes,_args,_kwargs,users,type,_prev,_next,_erased,_repr_fn,meta,input_shapes,input_contiguous,contiguous,output_shape,dtype,Name
get_attr,transformer.h.32.attn.c_attn.bias,{},(),{},{addmm_128: None},,add_388,size_484,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), ('transformer.h.32.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)])}",[],[],True,"(3840,)",torch.float32,transformer_h_32_attn_c_attn_bias
call_method,size,{transformer_h_32_ln_1: None},"(transformer_h_32_ln_1, -1)",{},{view_385: None},,transformer_h_32_attn_c_attn_bias,view_385,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), ('transformer.h.32.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)])}","[[8, 1024, 1280]]",[True],True,"(1,)",,size_484
call_method,view,"{transformer_h_32_ln_1: None, size_484: None}","(transformer_h_32_ln_1, -1, size_484)",{},{addmm_128: None},,size_484,transformer_h_32_attn_c_attn_weight,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), ('transformer.h.32.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)])}","[[8, 1024, 1280], [1]]","[True, True]",True,"(8192, 1280)",torch.float32,view_385
get_attr,transformer.h.32.attn.c_attn.weight,{},(),{},{addmm_128: None},,view_385,addmm_128,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), ('transformer.h.32.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)])}",[],[],True,"(1280, 3840)",torch.float32,transformer_h_32_attn_c_attn_weight
call_function,<built-in method addmm of type object at 0x7f703d574d60>,"{transformer_h_32_attn_c_attn_bias: None, view_385: None, transformer_h_32_attn_c_attn_weight: None}","(transformer_h_32_attn_c_attn_bias, view_385, transformer_h_32_attn_c_attn_weight)",{},{view_386: None},,transformer_h_32_attn_c_attn_weight,view_386,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), ('transformer.h.32.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)])}","[[3840], [8192, 1280], [1280, 3840]]","[True, True, True]",True,"(8192, 3840)",torch.float32,addmm_128
call_method,view,"{addmm_128: None, add_388: None}","(addmm_128, add_388)",{},{split_32: None},,addmm_128,split_32,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), ('transformer.h.32.attn.c_attn', <class 'transformers.pytorch_utils.Conv1D'>)])}","[[8192, 3840], [1]]","[True, True]",True,"(8, 1024, 3840)",torch.float32,view_386
call_method,split,{view_386: None},"(view_386, 1280)",{'dim': 2},"{getitem_389: None, getitem_390: None, getitem_391: None}",,view_386,getitem_389,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 1024, 3840]]",[True],True,"(1,)",,split_32
call_function,<built-in function getitem>,{split_32: None},"(split_32, 0)",{},"{size_485: None, view_387: None}",,split_32,getitem_390,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}",[[1]],[True],False,"(8, 1024, 1280)",torch.float32,getitem_389
call_function,<built-in function getitem>,{split_32: None},"(split_32, 1)",{},"{size_486: None, view_388: None}",,getitem_389,getitem_391,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}",[[1]],[True],False,"(8, 1024, 1280)",torch.float32,getitem_390
call_function,<built-in function getitem>,{split_32: None},"(split_32, 2)",{},"{size_487: None, view_389: None}",,getitem_390,size_485,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}",[[1]],[True],False,"(8, 1024, 1280)",torch.float32,getitem_391
call_method,size,{getitem_389: None},"(getitem_389,)",{},{getitem_392: None},,getitem_391,getitem_392,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 1024, 1280]]",[False],True,"(1,)",,size_485
call_function,<built-in function getitem>,{size_485: None},"(size_485, slice(None, -1, None))",{},{add_389: None},,size_485,add_389,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}",[[1]],[True],True,"(1,)",,getitem_392
call_function,<built-in function add>,{getitem_392: None},"(getitem_392, (20, 64))",{},{view_387: None},,getitem_392,view_387,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}",[[1]],[True],True,"(1,)",,add_389
call_method,view,"{getitem_389: None, add_389: None}","(getitem_389, add_389)",{},{permute_128: None},,add_389,permute_128,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 1024, 1280], [1]]","[False, True]",False,"(8, 1024, 20, 64)",torch.float32,view_387
call_method,permute,{view_387: None},"(view_387, 0, 2, 1, 3)",{},"{matmul_64: None, size_489: None}",,view_387,size_486,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 1024, 20, 64]]",[False],False,"(8, 20, 1024, 64)",torch.float32,permute_128
call_method,size,{getitem_390: None},"(getitem_390,)",{},{getitem_393: None},,permute_128,getitem_393,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 1024, 1280]]",[False],True,"(1,)",,size_486
call_function,<built-in function getitem>,{size_486: None},"(size_486, slice(None, -1, None))",{},{add_390: None},,size_486,add_390,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}",[[1]],[True],True,"(1,)",,getitem_393
call_function,<built-in function add>,{getitem_393: None},"(getitem_393, (20, 64))",{},{view_388: None},,getitem_393,view_388,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}",[[1]],[True],True,"(1,)",,add_390
call_method,view,"{getitem_390: None, add_390: None}","(getitem_390, add_390)",{},{permute_129: None},,add_390,permute_129,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 1024, 1280], [1]]","[False, True]",False,"(8, 1024, 20, 64)",torch.float32,view_388
call_method,permute,{view_388: None},"(view_388, 0, 2, 1, 3)",{},"{transpose_32: None, size_490: None, output: None}",,view_388,size_487,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 1024, 20, 64]]",[False],False,"(8, 20, 1024, 64)",torch.float32,permute_129
call_method,size,{getitem_391: None},"(getitem_391,)",{},{getitem_394: None},,permute_129,getitem_394,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 1024, 1280]]",[False],True,"(1,)",,size_487
call_function,<built-in function getitem>,{size_487: None},"(size_487, slice(None, -1, None))",{},{add_391: None},,size_487,add_391,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}",[[1]],[True],True,"(1,)",,getitem_394
call_function,<built-in function add>,{getitem_394: None},"(getitem_394, (20, 64))",{},{view_389: None},,getitem_394,view_389,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}",[[1]],[True],True,"(1,)",,add_391
call_method,view,"{getitem_391: None, add_391: None}","(getitem_391, add_391)",{},{permute_130: None},,add_391,permute_130,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 1024, 1280], [1]]","[False, True]",False,"(8, 1024, 20, 64)",torch.float32,view_389
call_method,permute,{view_389: None},"(view_389, 0, 2, 1, 3)",{},"{size_488: None, getattr_265: None, matmul_65: None, output: None}",,view_389,transpose_32,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 1024, 20, 64]]",[False],False,"(8, 20, 1024, 64)",torch.float32,permute_130
call_method,transpose,{permute_129: None},"(permute_129, -1, -2)",{},{matmul_64: None},,permute_130,matmul_64,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 64]]",[False],False,"(8, 20, 64, 1024)",torch.float32,transpose_32
call_function,<built-in method matmul of type object at 0x7f703d574d60>,"{permute_128: None, transpose_32: None}","(permute_128, transpose_32)",{},"{getattr_258: None, getattr_259: None, truediv_32: None}",,transpose_32,size_488,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 64], [8, 20, 64, 1024]]","[False, False]",True,"(8, 20, 1024, 1024)",torch.float32,matmul_64
call_method,size,{permute_130: None},"(permute_130, -1)",{},{pow_65: None},,matmul_64,pow_65,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 64]]",[False],True,"(1,)",,size_488
call_function,<built-in function pow>,{size_488: None},"(size_488, 0.5)",{},{full_64: None},,size_488,getattr_258,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}",[[1]],[True],True,"(1,)",,pow_65
call_function,<built-in function getattr>,{matmul_64: None},"(matmul_64, 'dtype')",{},{full_64: None},,pow_65,getattr_259,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 1024]]",[True],True,"(1,)",,getattr_258
call_function,<built-in function getattr>,{matmul_64: None},"(matmul_64, 'device')",{},{full_64: None},,getattr_258,full_64,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 1024]]",[True],True,"(1,)",,getattr_259
call_function,<built-in method full of type object at 0x7f703d574d60>,"{pow_65: None, getattr_258: None, getattr_259: None}","([], pow_65)","{'dtype': getattr_258, 'device': getattr_259}",{truediv_32: None},,getattr_259,truediv_32,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[1], [1], [1]]","[True, True, True]",True,"(1,)",torch.float32,full_64
call_function,<built-in function truediv>,"{matmul_64: None, full_64: None}","(matmul_64, full_64)",{},"{getattr_260: None, getattr_262: None, getattr_263: None, getattr_264: None, to_32: None}",,full_64,size_489,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 1024], [1]]","[True, True]",True,"(8, 20, 1024, 1024)",torch.float32,truediv_32
call_method,size,{permute_128: None},"(permute_128, -2)",{},{sub_32: None},,truediv_32,size_490,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 64]]",[False],True,"(1,)",,size_489
call_method,size,{permute_129: None},"(permute_129, -2)",{},"{sub_32: None, getitem_395: None}",,size_489,transformer_h_32_attn_bias,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 64]]",[False],True,"(1,)",,size_490
get_attr,transformer.h.32.attn.bias,{},(),{},{getitem_395: None},,size_490,sub_32,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}",[],[],True,"(1, 1, 1024, 1024)",torch.bool,transformer_h_32_attn_bias
call_function,<built-in function sub>,"{size_490: None, size_489: None}","(size_490, size_489)",{},{getitem_395: None},,transformer_h_32_attn_bias,getitem_395,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[1], [1]]","[True, True]",True,"(1,)",,sub_32
call_function,<built-in function getitem>,"{transformer_h_32_attn_bias: None, sub_32: None, size_490: None}","(transformer_h_32_attn_bias, (slice(None, None, None), slice(None, None, None), slice(sub_32, size_490, None), slice(None, size_490, None)))",{},{where_32: None},,sub_32,getattr_260,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.32', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.32.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[1, 1, 1024, 1024], [1], [1]]","[True, True, True]",True,"(1, 1, 1024, 1024)",torch.bool,getitem_395
